comparison_id,query_id,query,token_index,surface,candidates_json,judgment,canonical_raw_lemma,canonical_search_term,notes
81839be2c40ba486,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,11,الدنيا,"[{""label"": ""A"", ""lexical_identity"": ""دنيا"", ""production_search_term"": ""دنيا"", ""raw_lemmas"": [""دُنْيا"", ""دُنْيَا""], ""selection_status"": ""selected""}]",A,,,
16e756754f15a30f,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,12,حسنة,"[{""label"": ""A"", ""lexical_identity"": ""حسن"", ""production_search_term"": ""حسن"", ""raw_lemmas"": [""حَسَن"", ""حَسَنٌ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""حسنة"", ""production_search_term"": ""حسنه"", ""raw_lemmas"": [""حَسَنَة""], ""selection_status"": ""selected""}]",B,,,
21b25af20a2d1b25,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,13,التوفيق,"[{""label"": ""A"", ""lexical_identity"": ""توفيق"", ""production_search_term"": ""توفيق"", ""raw_lemmas"": [""تَوْفِيق"", ""تَوْفِيقٌ""], ""selection_status"": ""selected""}]",A,,,
69a770f1cef57d95,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,14,والعصمة,"[{""label"": ""A"", ""lexical_identity"": ""عصمة"", ""production_search_term"": ""عصمه"", ""raw_lemmas"": [""عِصْمَة"", ""عِصْمَةٌ""], ""selection_status"": ""selected""}]",A,,,
8b188610e87e0f64,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,15,وفي,"[{""label"": ""A"", ""lexical_identity"": ""في"", ""production_search_term"": ""في"", ""raw_lemmas"": [""فِي"", ""فِي2""], ""selection_status"": ""selected""}]",A,,,
b61a820833fce5b8,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,16,الآخرة,"[{""label"": ""A"", ""lexical_identity"": ""آخرة"", ""production_search_term"": ""اخره"", ""raw_lemmas"": [""آخِرَة""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""آخر"", ""production_search_term"": ""اخر"", ""raw_lemmas"": [""آخَرُ""], ""selection_status"": ""selected""}]",A,,,
eeb4f548e00750fd,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,17,حسنة,"[{""label"": ""A"", ""lexical_identity"": ""حسنة"", ""production_search_term"": ""حسنه"", ""raw_lemmas"": [""حَسَنَة""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""حسن"", ""production_search_term"": ""حسن"", ""raw_lemmas"": [""حَسَن"", ""حَسَنٌ""], ""selection_status"": ""selected""}]",A,,,
34cd5e13fc336242,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,18,النجاة,"[{""label"": ""A"", ""lexical_identity"": ""نجاة"", ""production_search_term"": ""نجاه"", ""raw_lemmas"": [""نَجاة"", ""نَجاةٌ""], ""selection_status"": ""selected""}]",A,,,
e3a201ffbeb9cd32,candidate-final-diagnostic-full-20260718:good_deed_singular:r1,لعمل به وفي الآخرة حسنة تيسير الحساب ودخول الحساب وقيل في الدنيا حسنة التوفيق والعصمة وفي الآخرة حسنة النجاة والرحمة,19,والرحمة,"[{""label"": ""A"", ""lexical_identity"": ""رحمة"", ""production_search_term"": ""رحمه"", ""raw_lemmas"": [""رَحْمَة"", ""رَحْمَةٌ""], ""selection_status"": ""selected""}]",A,,,
ab4a6b4ef12cc084,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,0,رج,"[{""label"": ""A"", ""lexical_identity"": ""رج"", ""production_search_term"": ""رج"", ""raw_lemmas"": [""رَجّ"", ""رَجٌّ""], ""selection_status"": ""selected""}]",ALL_WRONG,خَرَجَ,خرج,أول الكلمة مقتطع من يخرج
ebeb4acfb3e14643,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,1,ماء,"[{""label"": ""A"", ""lexical_identity"": ""ماء"", ""production_search_term"": ""ماء"", ""raw_lemmas"": [""ماء"", ""مَاءٌ""], ""selection_status"": ""selected""}]",A,,,
d5d6d764c434965e,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,2,الرجل,"[{""label"": ""A"", ""lexical_identity"": ""رجل"", ""production_search_term"": ""رجل"", ""raw_lemmas"": [""رَجُل"", ""رَجُلٌ""], ""selection_status"": ""selected""}]",A,,,
cf258d8905515d76,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,3,أولًا,"[{""label"": ""A"", ""lexical_identity"": ""أول"", ""production_search_term"": ""اول"", ""raw_lemmas"": [""أَوَّل"", ""أَوَّلُ""], ""selection_status"": ""selected""}]",A,,,
c50f0d2b0d015526,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,4,الثاني,"[{""label"": ""A"", ""lexical_identity"": ""ثان"", ""production_search_term"": ""ثان"", ""raw_lemmas"": [""ثَانٍ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""ثاني"", ""production_search_term"": ""ثاني"", ""raw_lemmas"": [""ثانِي""], ""selection_status"": ""selected""}]",A,,,
e1106e6680f64465,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,5,أن,"[{""label"": ""A"", ""lexical_identity"": ""أن"", ""production_search_term"": ""ان"", ""raw_lemmas"": [""أَنَّ"", ""أَنَّ2""], ""selection_status"": ""selected""}]",ALL_WRONG,أَنْ,ان,حرف مصدري ناصب لا أَنَّ
5fe91f6ef5588940,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,6,يخرج,"[{""label"": ""A"", ""lexical_identity"": ""خرج"", ""production_search_term"": ""خرج"", ""raw_lemmas"": [""خَرَج"", ""خَرَجَ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""أخرج"", ""production_search_term"": ""اخرج"", ""raw_lemmas"": [""أَخْرَج""], ""selection_status"": ""selected""}]",A,,,
265d9c8bcb429345,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,7,ماء,"[{""label"": ""A"", ""lexical_identity"": ""ماء"", ""production_search_term"": ""ماء"", ""raw_lemmas"": [""ماء"", ""مَاءٌ""], ""selection_status"": ""selected""}]",A,,,
be85265f1bee8a55,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,8,المرأة,"[{""label"": ""A"", ""lexical_identity"": ""مرأة"", ""production_search_term"": ""مراه"", ""raw_lemmas"": [""مَرْأَة"", ""مَرْأَةٌ""], ""selection_status"": ""selected""}]",A,,,
23d8377c63a6d32e,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,9,أولًا,"[{""label"": ""A"", ""lexical_identity"": ""أول"", ""production_search_term"": ""اول"", ""raw_lemmas"": [""أَوَّل"", ""أَوَّلُ""], ""selection_status"": ""selected""}]",A,,,
0987231af6a38f8f,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,10,الثالث,"[{""label"": ""A"", ""lexical_identity"": ""ثالث"", ""production_search_term"": ""ثالث"", ""raw_lemmas"": [""ثالِث"", ""ثَالِثٌ""], ""selection_status"": ""selected""}]",A,,,
3ddd06d4aa830360,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,11,أن,"[{""label"": ""A"", ""lexical_identity"": ""أن"", ""production_search_term"": ""ان"", ""raw_lemmas"": [""أَنَّ"", ""أَنَّ2""], ""selection_status"": ""selected""}]",ALL_WRONG,أَنْ,ان,حرف مصدري ناصب لا أَنَّ
ae25162b8d5065bc,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,12,يخرج,"[{""label"": ""A"", ""lexical_identity"": ""خرج"", ""production_search_term"": ""خرج"", ""raw_lemmas"": [""خَرَج"", ""خَرَجَ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""أخرج"", ""production_search_term"": ""اخرج"", ""raw_lemmas"": [""أَخْرَج""], ""selection_status"": ""selected""}]",A,,,
ae286011ce339186,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,13,ماء,"[{""label"": ""A"", ""lexical_identity"": ""ماء"", ""production_search_term"": ""ماء"", ""raw_lemmas"": [""ماء"", ""مَاءٌ""], ""selection_status"": ""selected""}]",A,,,
2cbba86280744921,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,14,الرجل,"[{""label"": ""A"", ""lexical_identity"": ""رجل"", ""production_search_term"": ""رجل"", ""raw_lemmas"": [""رَجُل"", ""رَجُلٌ""], ""selection_status"": ""selected""}]",A,,,
276bfcdb9182d524,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,15,أولًا,"[{""label"": ""A"", ""lexical_identity"": ""أول"", ""production_search_term"": ""اول"", ""raw_lemmas"": [""أَوَّل"", ""أَوَّلُ""], ""selection_status"": ""selected""}]",A,,,
26074bd3d864f911,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,16,ويكون,"[{""label"": ""A"", ""lexical_identity"": ""كان"", ""production_search_term"": ""كان"", ""raw_lemmas"": [""كان"", ""كَانَ2""], ""selection_status"": ""selected""}]",A,,,
08632a03b3e494d6,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,17,أكثر,"[{""label"": ""A"", ""lexical_identity"": ""أكثر"", ""production_search_term"": ""اكثر"", ""raw_lemmas"": [""أَكْثَر"", ""أَكْثَرُ""], ""selection_status"": ""selected""}]",A,,,
6a6a6cf2694ae8f9,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,18,الرابع,"[{""label"": ""A"", ""lexical_identity"": ""رابع"", ""production_search_term"": ""رابع"", ""raw_lemmas"": [""رابِع"", ""رَابِعٌ""], ""selection_status"": ""selected""}]",A,,,
2ab075e1bb20349f,candidate-final-diagnostic-full-20260718:single_water_singular:r2,رج ماء الرجل أولًا الثاني أن يخرج ماء المرأة أولًا الثالث أن يخرج ماء الرجل أولًا ويكون أكثر الرابع أن,19,أن,"[{""label"": ""A"", ""lexical_identity"": ""أن"", ""production_search_term"": ""ان"", ""raw_lemmas"": [""أَنَّ"", ""أَنَّ2""], ""selection_status"": ""selected""}]",ALL_WRONG,أَنْ,ان,حرف مصدري ناصب لا أَنَّ
1e7e311d120ab91e,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,0,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
9f9217942dc5cf64,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,1,الطهارة,"[{""label"": ""A"", ""lexical_identity"": ""طهارة"", ""production_search_term"": ""طهاره"", ""raw_lemmas"": [""طَهارَة"", ""طَهَارَةٌ""], ""selection_status"": ""selected""}]",A,,,
0d0e306b0be462ee,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,2,باب,"[{""label"": ""A"", ""lexical_identity"": ""باب"", ""production_search_term"": ""باب"", ""raw_lemmas"": [""باب"", ""بَابٌ""], ""selection_status"": ""selected""}]",A,,,
dd66141b400d8500,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,3,غسل,"[{""label"": ""A"", ""lexical_identity"": ""غسل"", ""production_search_term"": ""غسل"", ""raw_lemmas"": [""غُسْل"", ""غُسْلٌ""], ""selection_status"": ""selected""}]",ALL_WRONG,غَسْل,غسل,مصدر غَسْل الرجلين لا الغُسْل
3322a0671b3bd6e8,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,4,الرجلين,"[{""label"": ""A"", ""lexical_identity"": ""رجل"", ""production_search_term"": ""رجل"", ""raw_lemmas"": [""رَجُل"", ""رَجُلٌ""], ""selection_status"": ""selected""}]",A,,,
c129c4e88334a18e,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,5,بكمالهما,"[{""label"": ""A"", ""lexical_identity"": ""كمال"", ""production_search_term"": ""كمال"", ""raw_lemmas"": [""كَمال"", ""كَمالٌ""], ""selection_status"": ""selected""}]",A,,,
68aef158e130d2e5,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,6,وأبو,"[{""label"": ""A"", ""lexical_identity"": ""أبو"", ""production_search_term"": ""ابو"", ""raw_lemmas"": [""أَبُو""], ""selection_status"": ""selected""}]",A,,,
ad0a38d9f2af2551,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,7,داود,"[{""label"": ""A"", ""lexical_identity"": ""داود"", ""production_search_term"": ""داود"", ""raw_lemmas"": [""داوُد"", ""دَاوُدُ""], ""selection_status"": ""selected""}]",A,,,
eb3fbb9a7502742f,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,8,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
bfb49a304ab65216,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,9,الطهارة,"[{""label"": ""A"", ""lexical_identity"": ""طهارة"", ""production_search_term"": ""طهاره"", ""raw_lemmas"": [""طَهارَة"", ""طَهَارَةٌ""], ""selection_status"": ""selected""}]",A,,,
04da5da124879980,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,10,باب,"[{""label"": ""A"", ""lexical_identity"": ""باب"", ""production_search_term"": ""باب"", ""raw_lemmas"": [""باب"", ""بَابٌ""], ""selection_status"": ""selected""}]",A,,,
1bcf6232e838379b,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,11,في,"[{""label"": ""A"", ""lexical_identity"": ""في"", ""production_search_term"": ""في"", ""raw_lemmas"": [""فِي"", ""فِي2""], ""selection_status"": ""selected""}]",A,,,
02b66d253798b63a,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,12,إسباغ,"[{""label"": ""A"", ""lexical_identity"": """", ""production_search_term"": """", ""raw_lemmas"": [], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""B"", ""lexical_identity"": ""اسباغ"", ""production_search_term"": """", ""raw_lemmas"": [""اسباغ""], ""selection_status"": ""no_trusted_lemma""}]",ALL_WRONG,إِسْبَاغ,اسباغ,همزة قطع
5e713c9b334c6712,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,13,الوضوء,"[{""label"": ""A"", ""lexical_identity"": ""وضوء"", ""production_search_term"": ""وضوء"", ""raw_lemmas"": [""وَضُوء"", ""وَضُوءٌ""], ""selection_status"": ""selected""}]",A,,,
beec3be8360b9c44,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,14,والنسائي,"[{""label"": ""A"", ""lexical_identity"": ""نسائي"", ""production_search_term"": ""نسائي"", ""raw_lemmas"": [""نِسائِيّ"", ""نِسَائِيٌّ""], ""selection_status"": ""selected""}]",ALL_WRONG,نَسَائِيّ,نسائي,نسبة الإمام إلى نَسَا، لا نِسائيّ بمعنى متعلق بالنساء
1c280697e67d90fa,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,15,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
a73d85b9150ee4ec,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,16,الطهارة,"[{""label"": ""A"", ""lexical_identity"": ""طهارة"", ""production_search_term"": ""طهاره"", ""raw_lemmas"": [""طَهارَة"", ""طَهَارَةٌ""], ""selection_status"": ""selected""}]",A,,,
caa8aaa77a4664e6,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,17,باب,"[{""label"": ""A"", ""lexical_identity"": ""باب"", ""production_search_term"": ""باب"", ""raw_lemmas"": [""باب"", ""بَابٌ""], ""selection_status"": ""selected""}]",A,,,
a2f4a296f0903013,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,18,إيجاب,"[{""label"": ""A"", ""lexical_identity"": ""إيجاب"", ""production_search_term"": ""ايجاب"", ""raw_lemmas"": [""إِيجاب"", ""إِيجَابٌ""], ""selection_status"": ""selected""}]",A,,,
487fa1f170afa7c8,candidate-final-diagnostic-full-20260718:title_book_purity:r1,كتاب الطهارة باب غسل الرجلين بكمالهما وأبو داود كتاب الطهارة باب في إسباغ الوضوء والنسائي كتاب الطهارة باب إيجاب غسل,19,غسل,"[{""label"": ""A"", ""lexical_identity"": ""غسل"", ""production_search_term"": ""غسل"", ""raw_lemmas"": [""غُسْل"", ""غُسْلٌ""], ""selection_status"": ""selected""}]",ALL_WRONG,غَسْل,غسل,مصدر غَسْل الرجلين لا الغُسْل
1b97c05f5b8ca8b2,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,0,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
1f915df182591bcc,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,1,الدعوات,"[{""label"": ""A"", ""lexical_identity"": ""دعوة"", ""production_search_term"": ""دعوه"", ""raw_lemmas"": [""دَعْوَة"", ""دَعْوَةٌ""], ""selection_status"": ""selected""}]",A,,,
1e2e73b9eb395654,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,2,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
2b9d7da98d674470,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,3,الزكوة,"[{""label"": ""A"", ""lexical_identity"": ""زكاة"", ""production_search_term"": ""زكاه"", ""raw_lemmas"": [""زَكاة"", ""زَكَاةٌ""], ""selection_status"": ""selected""}]",A,,,
3b2d57b41c7e526f,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,4,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
4329e179e49f66b0,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,5,قسم,"[{""label"": ""A"", ""lexical_identity"": ""قسم"", ""production_search_term"": ""قسم"", ""raw_lemmas"": [""قِسْم"", ""قِسْمٌ""], ""selection_status"": ""selected""}]",ALL_WRONG,قَسْم,قسم,مصدر قَسْم الزكوات لا القِسْم
769f32fa8d857230,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,6,الزكوات,"[{""label"": ""A"", ""lexical_identity"": ""زكاة"", ""production_search_term"": ""زكاه"", ""raw_lemmas"": [""زَكاة"", ""زَكَاةٌ""], ""selection_status"": ""selected""}]",A,,,
91fff053ef790c7e,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,7,كتاب,"[{""label"": ""A"", ""lexical_identity"": ""كتاب"", ""production_search_term"": ""كتاب"", ""raw_lemmas"": [""كِتاب"", ""كِتَابٌ""], ""selection_status"": ""selected""}]",A,,,
d0d1dd9322e1e239,candidate-final-diagnostic-full-20260718:book_noun:r2,كتاب الدعوات كتاب الزكوة كتاب قسم الزكوات كتاب زكوة الفطر كتاب الأشربة كتاب حد الشارب كتاب الأضاحي كتاب العقيقة كتاب,8,زكوة,"[{""label"": ""A"", ""lexical_identity"": ""زكى"", ""production_search_term"": ""زكي"", ""raw_lemmas"": [""زَكَّى""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""زكاة"", ""production_search_term"": ""زكاه"", ""raw_lemmas"": [""زَكاة"", ""زَكَاةٌ""], ""selection_status"": ""selected""}]",B,,,
